purchase_order_id,revision_no,status,employee_id,vendor_id,ship_method_id,order_date,ship_date,sub_total,tax_amt,freight,total_due,modified_date
1043,4,4,258,1544,1,10/14/2013 0:00,10/23/2013 0:00,3176.25,254.1,79.4063,3509.7563,10/23/2013 0:00
1044,4,4,254,1530,2,10/14/2013 0:00,10/23/2013 0:00,28072.275,2245.782,701.8069,31019.8639,10/23/2013 0:00
1045,4,4,257,1508,1,10/14/2013 0:00,10/23/2013 0:00,37312.275,2984.982,932.8069,41230.0639,10/23/2013 0:00
1046,4,4,261,1694,1,10/14/2013 0:00,10/23/2013 0:00,7623,609.84,190.575,8423.415,10/23/2013 0:00
1047,4,4,251,1624,2,10/14/2013 0:00,10/23/2013 0:00,28297.5,2263.8,707.4375,31268.7375,10/23/2013 0:00
1048,4,4,253,1548,2,10/14/2013 0:00,10/23/2013 0:00,59.9445,4.7956,1.4986,66.2387,10/23/2013 0:00
1049,4,4,252,1598,4,10/14/2013 0:00,10/23/2013 0:00,598.878,47.9102,14.972,661.7602,10/23/2013 0:00
1050,4,4,256,1658,5,10/14/2013 0:00,10/23/2013 0:00,43878.45,3510.276,1096.9613,48485.6873,10/23/2013 0:00
1051,4,4,259,1536,4,10/14/2013 0:00,10/23/2013 0:00,481.887,38.551,12.0472,532.4852,10/23/2013 0:00
1052,4,4,260,1568,1,10/14/2013 0:00,10/23/2013 0:00,10631.775,850.542,265.7944,11748.1114,10/23/2013 0:00
1053,4,4,258,1648,5,10/14/2013 0:00,10/23/2013 0:00,142.4115,11.3929,3.5603,157.3647,10/23/2013 0:00
1054,4,4,254,1646,2,10/14/2013 0:00,10/23/2013 0:00,28794.15,2303.532,719.8538,31817.5358,10/23/2013 0:00
1055,4,4,257,1672,4,10/14/2013 0:00,10/23/2013 0:00,51807.3465,4144.5877,1295.1837,57247.1179,10/23/2013 0:00
1056,4,4,261,1600,1,10/14/2013 0:00,10/23/2013 0:00,1276.275,102.102,31.9069,1410.2839,10/23/2013 0:00
1057,4,4,258,1622,5,10/15/2013 0:00,10/24/2013 0:00,836.01,66.8808,20.9003,923.7911,10/24/2013 0:00
1058,4,4,254,1632,5,10/15/2013 0:00,10/24/2013 0:00,62092.8,4967.424,1552.32,68612.544,10/24/2013 0:00
1059,5,4,257,1608,5,10/15/2013 0:00,10/24/2013 0:00,5948.25,475.86,148.7063,6572.8163,10/24/2013 0:00
1060,4,4,261,1576,5,10/15/2013 0:00,10/24/2013 0:00,91117.95,7289.436,2277.9488,100685.3348,10/24/2013 0:00
1061,4,4,251,1590,1,10/15/2013 0:00,10/24/2013 0:00,525,42,13.125,580.125,10/24/2013 0:00
1062,4,4,253,1514,3,10/15/2013 0:00,10/24/2013 0:00,1721.79,137.7432,43.0448,1902.578,10/24/2013 0:00
1063,4,4,255,1498,4,10/15/2013 0:00,10/24/2013 0:00,26455.275,2116.422,661.3819,29233.0789,10/24/2013 0:00
1064,4,4,256,1674,2,10/15/2013 0:00,10/24/2013 0:00,944.37,75.5496,23.6093,1043.5289,10/24/2013 0:00
1065,4,4,251,1522,1,10/20/2013 0:00,10/29/2013 0:00,2003.925,160.314,50.0981,2214.3371,10/29/2013 0:00
1066,4,4,253,1570,2,10/20/2013 0:00,10/29/2013 0:00,50860.425,4068.834,1271.5106,56200.7696,10/29/2013 0:00
1067,4,4,255,1516,1,10/20/2013 0:00,10/29/2013 0:00,454.86,36.3888,11.3715,502.6203,10/29/2013 0:00
1068,4,4,252,1506,5,10/20/2013 0:00,10/29/2013 0:00,43878.45,3510.276,1096.9613,48485.6873,10/29/2013 0:00
1069,4,4,259,1626,2,10/20/2013 0:00,10/29/2013 0:00,7132.125,570.57,178.3031,7880.9981,10/29/2013 0:00
1070,4,4,260,1542,2,10/20/2013 0:00,10/29/2013 0:00,28343.7,2267.496,708.5925,31319.7885,10/29/2013 0:00
1071,4,4,258,1610,4,10/20/2013 0:00,10/29/2013 0:00,22516.725,1801.338,562.9181,24880.9811,10/29/2013 0:00
1072,4,4,250,1638,5,10/20/2013 0:00,10/29/2013 0:00,34644.225,2771.538,866.1056,38281.8686,10/29/2013 0:00
1073,4,4,257,1582,5,10/20/2013 0:00,10/29/2013 0:00,427.9275,34.2342,10.6982,472.8599,10/29/2013 0:00
1074,4,3,261,1510,5,10/20/2013 0:00,10/29/2013 0:00,143.0415,11.4433,3.576,158.0608,10/29/2013 0:00
1075,4,4,251,1526,2,10/20/2013 0:00,10/29/2013 0:00,28199.325,2255.946,704.9831,31160.2541,10/29/2013 0:00
1076,4,4,253,1644,1,10/20/2013 0:00,10/29/2013 0:00,3713.325,297.066,92.8331,4103.2241,10/29/2013 0:00
1077,4,4,255,1680,5,10/20/2013 0:00,10/29/2013 0:00,63831.075,5106.486,1595.7769,70533.3379,10/29/2013 0:00
1078,4,4,256,1584,5,10/20/2013 0:00,10/29/2013 0:00,16340.31,1307.2248,408.5078,18056.0426,10/29/2013 0:00
1079,5,4,259,1620,5,10/20/2013 0:00,10/29/2013 0:00,5711.475,456.918,142.7869,6311.1799,10/29/2013 0:00
1080,4,4,260,1666,5,10/20/2013 0:00,10/29/2013 0:00,429.345,34.3476,10.7336,474.4262,10/29/2013 0:00
1081,4,4,259,1652,4,10/21/2013 0:00,10/30/2013 0:00,51588.075,4127.046,1289.7019,57004.8229,10/30/2013 0:00
1082,4,4,260,1578,3,10/21/2013 0:00,10/30/2013 0:00,36122.625,2889.81,903.0656,39915.5006,10/30/2013 0:00
1083,4,4,258,1538,5,10/21/2013 0:00,10/30/2013 0:00,37843.575,3027.486,946.0894,41817.1504,10/30/2013 0:00
1084,6,4,254,1556,4,10/21/2013 0:00,10/30/2013 0:00,25531.275,2042.502,638.2819,28212.0589,10/30/2013 0:00
1085,4,4,257,1554,4,10/30/2013 0:00,11/8/2013 0:00,1094.7825,87.5826,27.3696,1209.7347,11/8/2013 0:00
1086,4,4,261,1688,4,10/30/2013 0:00,11/8/2013 0:00,125.748,10.0598,3.1437,138.9515,11/8/2013 0:00
1087,4,4,251,1580,5,10/30/2013 0:00,11/8/2013 0:00,150.7905,12.0632,3.7698,166.6235,11/8/2013 0:00
1088,4,4,253,1496,5,10/30/2013 0:00,11/8/2013 0:00,690.4485,55.2359,17.2612,762.9456,11/8/2013 0:00
1089,4,4,252,1494,2,10/30/2013 0:00,11/8/2013 0:00,8847.3,707.784,221.1825,9776.2665,11/8/2013 0:00
1090,4,4,256,1650,5,10/30/2013 0:00,11/8/2013 0:00,171.0765,13.6861,4.2769,189.0395,11/8/2013 0:00
1091,4,4,259,1654,4,10/30/2013 0:00,11/8/2013 0:00,20397.3,1631.784,509.9325,22539.0165,11/8/2013 0:00
1092,4,4,260,1664,3,10/30/2013 0:00,11/8/2013 0:00,14628.075,1170.246,365.7019,16164.0229,11/8/2013 0:00
1093,4,4,258,1678,3,11/6/2013 0:00,11/15/2013 0:00,58685.55,4694.844,1467.1388,64847.5328,11/15/2013 0:00
1094,5,4,254,1616,4,11/6/2013 0:00,11/15/2013 0:00,228.123,18.2498,5.7031,252.0759,11/15/2013 0:00
1095,4,4,257,1492,4,11/6/2013 0:00,11/15/2013 0:00,593.586,47.4869,14.8397,655.9126,11/15/2013 0:00
1096,4,4,261,1602,5,11/6/2013 0:00,11/15/2013 0:00,1525.23,122.0184,38.1308,1685.3792,11/15/2013 0:00
1097,4,4,251,1540,5,11/6/2013 0:00,11/15/2013 0:00,776.79,62.1432,19.4198,858.353,11/15/2013 0:00
1098,4,4,253,1628,5,11/6/2013 0:00,11/15/2013 0:00,34644.225,2771.538,866.1056,38281.8686,11/15/2013 0:00
1099,4,4,255,1604,4,11/6/2013 0:00,11/15/2013 0:00,1839.5055,147.1604,45.9876,2032.6535,11/15/2013 0:00
1100,4,4,252,1690,5,11/6/2013 0:00,11/15/2013 0:00,146.286,11.7029,3.6572,161.6461,11/15/2013 0:00
1101,4,4,259,1566,5,11/7/2013 0:00,11/16/2013 0:00,102.564,8.2051,2.5641,113.3332,11/16/2013 0:00
1102,4,4,260,1698,5,11/7/2013 0:00,11/16/2013 0:00,150.7905,12.0632,3.7698,166.6235,11/16/2013 0:00
1103,4,4,258,1560,5,11/7/2013 0:00,11/16/2013 0:00,13669.425,1093.554,341.7356,15104.7146,11/16/2013 0:00
1104,4,3,250,1692,5,11/7/2013 0:00,11/16/2013 0:00,6444.9,515.592,161.1225,7121.6145,11/16/2013 0:00
1105,4,4,257,1696,2,11/7/2013 0:00,11/16/2013 0:00,50860.425,4068.834,1271.5106,56200.7696,11/16/2013 0:00
1106,4,4,261,1504,1,11/7/2013 0:00,11/16/2013 0:00,551.88,44.1504,13.797,609.8274,11/16/2013 0:00
1107,4,4,251,1544,1,11/7/2013 0:00,11/16/2013 0:00,6987.75,559.02,174.6938,7721.4638,11/16/2013 0:00
1108,4,4,253,1530,2,11/7/2013 0:00,11/16/2013 0:00,28072.275,2245.782,701.8069,31019.8639,11/16/2013 0:00
1109,4,4,255,1508,1,11/7/2013 0:00,11/16/2013 0:00,37312.275,2984.982,932.8069,41230.0639,11/16/2013 0:00
1110,4,4,256,1694,1,11/7/2013 0:00,11/16/2013 0:00,7623,609.84,190.575,8423.415,11/16/2013 0:00
1111,4,4,259,1624,2,11/7/2013 0:00,11/16/2013 0:00,28297.5,2263.8,707.4375,31268.7375,11/16/2013 0:00
1112,4,4,260,1548,2,11/7/2013 0:00,11/16/2013 0:00,59.9445,4.7956,1.4986,66.2387,11/16/2013 0:00
1113,4,4,258,1598,4,11/7/2013 0:00,11/16/2013 0:00,339.255,27.1404,8.4814,374.8768,11/16/2013 0:00
1114,4,4,254,1658,5,11/7/2013 0:00,11/16/2013 0:00,43878.45,3510.276,1096.9613,48485.6873,11/16/2013 0:00
1115,4,4,257,1536,4,11/7/2013 0:00,11/16/2013 0:00,2423.232,193.8586,60.5808,2677.6714,11/16/2013 0:00
1116,4,4,261,1568,2,11/7/2013 0:00,11/16/2013 0:00,29989.575,2399.166,749.7394,33138.4804,11/16/2013 0:00
1117,4,4,251,1648,5,11/8/2013 0:00,11/17/2013 0:00,142.4115,11.3929,3.5603,157.3647,11/17/2013 0:00
1118,4,4,253,1646,5,11/8/2013 0:00,11/17/2013 0:00,19236.525,1538.922,480.9131,21256.3601,11/17/2013 0:00
1119,4,4,255,1672,4,11/8/2013 0:00,11/17/2013 0:00,693.5985,55.4879,17.34,766.4264,11/17/2013 0:00
1120,4,4,256,1600,1,11/8/2013 0:00,11/17/2013 0:00,1276.275,102.102,31.9069,1410.2839,11/17/2013 0:00
1121,4,4,259,1522,1,11/8/2013 0:00,11/17/2013 0:00,2003.925,160.314,50.0981,2214.3371,11/17/2013 0:00
1122,5,4,250,1570,2,11/8/2013 0:00,11/17/2013 0:00,28343.7,2267.496,708.5925,31319.7885,11/17/2013 0:00
1123,4,4,258,1516,1,11/8/2013 0:00,11/17/2013 0:00,454.86,36.3888,11.3715,502.6203,11/17/2013 0:00
1124,4,4,254,1506,5,11/8/2013 0:00,11/17/2013 0:00,43878.45,3510.276,1096.9613,48485.6873,11/17/2013 0:00
1125,4,4,257,1626,2,11/8/2013 0:00,11/17/2013 0:00,7132.125,570.57,178.3031,7880.9981,11/17/2013 0:00
1126,4,4,261,1542,2,11/8/2013 0:00,11/17/2013 0:00,28343.7,2267.496,708.5925,31319.7885,11/17/2013 0:00
1127,4,4,251,1610,4,11/8/2013 0:00,11/17/2013 0:00,22516.725,1801.338,562.9181,24880.9811,11/17/2013 0:00
1128,4,4,253,1638,5,11/8/2013 0:00,11/17/2013 0:00,34644.225,2771.538,866.1056,38281.8686,11/17/2013 0:00
1129,4,4,255,1582,4,11/8/2013 0:00,11/17/2013 0:00,662.6655,53.0132,16.5666,732.2453,11/17/2013 0:00
1130,4,4,256,1510,5,11/8/2013 0:00,11/17/2013 0:00,143.0415,11.4433,3.576,158.0608,11/17/2013 0:00
1131,4,4,259,1526,2,11/8/2013 0:00,11/17/2013 0:00,28199.325,2255.946,704.9831,31160.2541,11/17/2013 0:00
1132,4,4,260,1644,1,11/8/2013 0:00,11/17/2013 0:00,3713.325,297.066,92.8331,4103.2241,11/17/2013 0:00
1133,4,4,250,1680,5,11/11/2013 0:00,11/20/2013 0:00,63831.075,5106.486,1595.7769,70533.3379,11/20/2013 0:00
1134,4,4,254,1584,5,11/11/2013 0:00,11/20/2013 0:00,6540.66,523.2528,163.5165,7227.4293,11/20/2013 0:00
1135,4,4,257,1620,5,11/11/2013 0:00,11/20/2013 0:00,5711.475,456.918,142.7869,6311.1799,11/20/2013 0:00
1136,4,4,261,1666,4,11/11/2013 0:00,11/20/2013 0:00,540.8865,43.2709,13.5222,597.6796,11/20/2013 0:00
1137,4,4,251,1592,2,11/11/2013 0:00,11/20/2013 0:00,97.965,7.8372,2.4491,108.2513,11/20/2013 0:00
1138,4,4,253,1618,4,11/11/2013 0:00,11/20/2013 0:00,114.471,9.1577,2.8618,126.4905,11/20/2013 0:00
1139,4,4,255,1612,4,11/11/2013 0:00,11/20/2013 0:00,132.6465,10.6117,3.3162,146.5744,11/20/2013 0:00
1140,5,4,256,1586,5,11/11/2013 0:00,11/20/2013 0:00,43878.45,3510.276,1096.9613,48485.6873,11/20/2013 0:00
1141,4,4,259,1500,1,11/11/2013 0:00,11/20/2013 0:00,418.95,33.516,10.4738,462.9398,11/20/2013 0:00
1142,4,4,260,1656,4,11/11/2013 0:00,11/20/2013 0:00,272.4435,21.7955,6.8111,301.0501,11/20/2013 0:00
1143,4,4,258,1572,1,11/11/2013 0:00,11/20/2013 0:00,461.79,36.9432,11.5448,510.278,11/20/2013 0:00
1144,4,4,254,1562,4,11/11/2013 0:00,11/20/2013 0:00,259.8435,20.7875,6.4961,287.1271,11/20/2013 0:00
1145,4,4,257,1662,2,11/11/2013 0:00,11/20/2013 0:00,37.0755,2.966,0.9269,40.9684,11/20/2013 0:00
1146,4,4,261,1682,4,11/11/2013 0:00,11/20/2013 0:00,21558.075,1724.646,538.9519,23821.6729,11/20/2013 0:00
1147,4,4,251,1686,4,11/11/2013 0:00,11/20/2013 0:00,663.6735,53.0939,16.5918,733.3592,11/20/2013 0:00
1148,4,4,253,1684,5,11/11/2013 0:00,11/20/2013 0:00,86220.75,6897.66,2155.5188,95273.9288,11/20/2013 0:00
1149,4,4,255,1534,4,11/12/2013 0:00,11/21/2013 0:00,602.2485,48.1799,15.0562,665.4846,11/21/2013 0:00
1150,4,4,256,1614,4,11/12/2013 0:00,11/21/2013 0:00,409.5,32.76,10.2375,452.4975,11/21/2013 0:00
1151,4,4,252,1588,5,11/12/2013 0:00,11/21/2013 0:00,40471.2,3237.696,1011.78,44720.676,11/21/2013 0:00
1152,4,4,260,1622,4,11/12/2013 0:00,11/21/2013 0:00,253.323,20.2658,6.3331,279.9219,11/21/2013 0:00
1153,4,4,258,1632,5,11/12/2013 0:00,11/21/2013 0:00,62092.8,4967.424,1552.32,68612.544,11/21/2013 0:00
1154,4,4,254,1608,5,11/12/2013 0:00,11/21/2013 0:00,5948.25,475.86,148.7063,6572.8163,11/21/2013 0:00
1155,4,4,257,1576,5,11/12/2013 0:00,11/21/2013 0:00,91117.95,7289.436,2277.9488,100685.3348,11/21/2013 0:00
1156,4,4,261,1590,1,11/12/2013 0:00,11/21/2013 0:00,525,42,13.125,580.125,11/21/2013 0:00
1157,4,4,250,1514,5,11/12/2013 0:00,11/21/2013 0:00,2003.6835,160.2947,50.0921,2214.0703,11/21/2013 0:00
1158,4,4,253,1498,4,11/12/2013 0:00,11/21/2013 0:00,26455.275,2116.422,661.3819,29233.0789,11/21/2013 0:00
1159,5,4,255,1674,2,11/12/2013 0:00,11/21/2013 0:00,944.37,75.5496,23.6093,1043.5289,11/21/2013 0:00
1160,4,4,256,1652,4,11/12/2013 0:00,11/21/2013 0:00,48186.6,3854.928,1204.665,53246.193,11/21/2013 0:00
1161,4,4,259,1578,5,11/12/2013 0:00,11/21/2013 0:00,26720.925,2137.674,668.0231,29526.6221,11/21/2013 0:00
1162,4,4,260,1538,5,11/12/2013 0:00,11/21/2013 0:00,37843.575,3027.486,946.0894,41817.1504,11/21/2013 0:00
1163,4,4,258,1556,4,11/12/2013 0:00,11/21/2013 0:00,25531.275,2042.502,638.2819,28212.0589,11/21/2013 0:00
1164,4,4,254,1554,5,11/12/2013 0:00,11/21/2013 0:00,278.838,22.307,6.971,308.116,11/21/2013 0:00
1165,4,4,252,1688,4,11/13/2013 0:00,11/22/2013 0:00,125.748,10.0598,3.1437,138.9515,11/22/2013 0:00
1166,4,4,261,1580,5,11/13/2013 0:00,11/22/2013 0:00,150.7905,12.0632,3.7698,166.6235,11/22/2013 0:00
1167,4,4,251,1496,4,11/13/2013 0:00,11/22/2013 0:00,751.59,60.1272,18.7898,830.507,11/22/2013 0:00
1168,6,4,253,1494,2,11/13/2013 0:00,11/22/2013 0:00,8847.3,707.784,221.1825,9776.2665,11/22/2013 0:00
1169,4,4,255,1650,5,11/13/2013 0:00,11/22/2013 0:00,171.0765,13.6861,4.2769,189.0395,11/22/2013 0:00
1170,4,4,256,1654,4,11/13/2013 0:00,11/22/2013 0:00,20397.3,1631.784,509.9325,22539.0165,11/22/2013 0:00
1171,4,4,259,1664,3,11/13/2013 0:00,11/22/2013 0:00,14628.075,1170.246,365.7019,16164.0229,11/22/2013 0:00
1172,4,4,260,1678,3,11/13/2013 0:00,11/22/2013 0:00,33350.625,2668.05,833.7656,36852.4406,11/22/2013 0:00
1173,4,4,258,1616,4,11/13/2013 0:00,11/22/2013 0:00,339.255,27.1404,8.4814,374.8768,11/22/2013 0:00
1174,4,4,254,1492,5,11/13/2013 0:00,11/22/2013 0:00,278.838,22.307,6.971,308.116,11/22/2013 0:00
1175,4,4,257,1602,5,11/13/2013 0:00,11/22/2013 0:00,1796.0355,143.6828,44.9009,1984.6192,11/22/2013 0:00
1176,4,4,261,1540,4,11/13/2013 0:00,11/22/2013 0:00,484.407,38.7526,12.1102,535.2698,11/22/2013 0:00
1177,4,4,251,1628,5,11/15/2013 0:00,11/24/2013 0:00,34644.225,2771.538,866.1056,38281.8686,11/24/2013 0:00
1178,4,4,253,1604,4,11/15/2013 0:00,11/24/2013 0:00,1839.5055,147.1604,45.9876,2032.6535,11/24/2013 0:00
1179,4,4,255,1690,5,11/15/2013 0:00,11/24/2013 0:00,146.286,11.7029,3.6572,161.6461,11/24/2013 0:00
1180,4,4,256,1566,5,11/15/2013 0:00,11/24/2013 0:00,102.564,8.2051,2.5641,113.3332,11/24/2013 0:00
1181,4,4,259,1698,5,11/15/2013 0:00,11/24/2013 0:00,150.7905,12.0632,3.7698,166.6235,11/24/2013 0:00
1182,4,4,260,1560,5,11/15/2013 0:00,11/24/2013 0:00,13669.425,1093.554,341.7356,15104.7146,11/24/2013 0:00
1183,4,4,258,1692,5,11/15/2013 0:00,11/24/2013 0:00,9948.33,795.8664,248.7083,10992.9047,11/24/2013 0:00
1184,4,4,254,1696,2,11/15/2013 0:00,11/24/2013 0:00,28343.7,2267.496,708.5925,31319.7885,11/24/2013 0:00
1185,4,4,257,1504,1,11/15/2013 0:00,11/24/2013 0:00,551.88,44.1504,13.797,609.8274,11/24/2013 0:00
1186,4,4,261,1544,1,11/15/2013 0:00,11/24/2013 0:00,6987.75,559.02,174.6938,7721.4638,11/24/2013 0:00
1187,4,4,251,1530,2,11/15/2013 0:00,11/24/2013 0:00,28072.275,2245.782,701.8069,31019.8639,11/24/2013 0:00
1188,4,4,253,1508,1,11/15/2013 0:00,11/24/2013 0:00,37312.275,2984.982,932.8069,41230.0639,11/24/2013 0:00
1189,4,4,252,1694,1,11/18/2013 0:00,11/27/2013 0:00,7623,609.84,190.575,8423.415,11/27/2013 0:00
1190,4,4,256,1624,2,11/18/2013 0:00,11/27/2013 0:00,28297.5,2263.8,707.4375,31268.7375,11/27/2013 0:00
1191,4,4,259,1548,2,11/18/2013 0:00,11/27/2013 0:00,59.9445,4.7956,1.4986,66.2387,11/27/2013 0:00
1192,4,4,260,1598,4,11/18/2013 0:00,11/27/2013 0:00,117.432,9.3946,2.9358,129.7624,11/27/2013 0:00
1193,4,4,258,1658,5,11/18/2013 0:00,11/27/2013 0:00,43878.45,3510.276,1096.9613,48485.6873,11/27/2013 0:00
1194,5,4,254,1536,4,11/18/2013 0:00,11/27/2013 0:00,247.2435,19.7795,6.1811,273.2041,11/27/2013 0:00
1195,4,4,257,1568,2,11/18/2013 0:00,11/27/2013 0:00,49376.25,3950.1,1234.4063,54560.7563,11/27/2013 0:00
1196,4,4,261,1648,5,11/18/2013 0:00,11/27/2013 0:00,142.4115,11.3929,3.5603,157.3647,11/27/2013 0:00
1197,4,4,251,1646,2,11/18/2013 0:00,11/27/2013 0:00,48030.675,3842.454,1200.7669,53073.8959,11/27/2013 0:00
1198,4,4,253,1672,4,11/18/2013 0:00,11/27/2013 0:00,51113.748,4089.0998,1277.8437,56480.6915,11/27/2013 0:00
1199,4,4,255,1600,1,11/18/2013 0:00,11/27/2013 0:00,1276.275,102.102,31.9069,1410.2839,11/27/2013 0:00
1200,4,4,252,1522,1,11/18/2013 0:00,11/27/2013 0:00,2003.925,160.314,50.0981,2214.3371,11/27/2013 0:00
1201,4,4,259,1570,4,11/19/2013 0:00,11/28/2013 0:00,22516.725,1801.338,562.9181,24880.9811,11/28/2013 0:00
1202,4,4,260,1516,1,11/19/2013 0:00,11/28/2013 0:00,454.86,36.3888,11.3715,502.6203,11/28/2013 0:00
1203,4,4,258,1506,5,11/19/2013 0:00,11/28/2013 0:00,43878.45,3510.276,1096.9613,48485.6873,11/28/2013 0:00
1204,4,3,250,1626,2,11/19/2013 0:00,11/28/2013 0:00,7132.125,570.57,178.3031,7880.9981,11/28/2013 0:00
1205,4,4,257,1542,2,11/20/2013 0:00,11/29/2013 0:00,28343.7,2267.496,708.5925,31319.7885,11/29/2013 0:00
1206,4,4,261,1610,4,11/20/2013 0:00,11/29/2013 0:00,22516.725,1801.338,562.9181,24880.9811,11/29/2013 0:00
1207,4,4,251,1638,5,11/20/2013 0:00,11/29/2013 0:00,34644.225,2771.538,866.1056,38281.8686,11/29/2013 0:00
1208,4,4,253,1582,4,11/20/2013 0:00,11/29/2013 0:00,625.086,50.0069,15.6272,690.7201,11/29/2013 0:00
1209,4,4,255,1510,5,11/20/2013 0:00,11/29/2013 0:00,143.0415,11.4433,3.576,158.0608,11/29/2013 0:00
1210,4,4,256,1526,2,11/20/2013 0:00,11/29/2013 0:00,28199.325,2255.946,704.9831,31160.2541,11/29/2013 0:00
1211,4,4,259,1644,1,11/20/2013 0:00,11/29/2013 0:00,3713.325,297.066,92.8331,4103.2241,11/29/2013 0:00
1212,4,4,260,1680,5,11/20/2013 0:00,11/29/2013 0:00,43878.45,3510.276,1096.9613,48485.6873,11/29/2013 0:00
1213,4,4,258,1584,5,11/20/2013 0:00,11/29/2013 0:00,9799.65,783.972,244.9913,10828.6133,11/29/2013 0:00
1214,4,4,254,1620,5,11/20/2013 0:00,11/29/2013 0:00,5711.475,456.918,142.7869,6311.1799,11/29/2013 0:00
1215,4,4,257,1666,4,11/20/2013 0:00,11/29/2013 0:00,1099.035,87.9228,27.4759,1214.4337,11/29/2013 0:00
1216,4,4,261,1592,2,11/20/2013 0:00,11/29/2013 0:00,97.965,7.8372,2.4491,108.2513,11/29/2013 0:00
1217,4,4,251,1618,4,11/20/2013 0:00,11/29/2013 0:00,114.471,9.1577,2.8618,126.4905,11/29/2013 0:00
1218,5,4,253,1612,4,11/20/2013 0:00,11/29/2013 0:00,132.6465,10.6117,3.3162,146.5744,11/29/2013 0:00
1219,4,4,255,1586,5,11/20/2013 0:00,11/29/2013 0:00,43878.45,3510.276,1096.9613,48485.6873,11/29/2013 0:00
1220,4,4,256,1500,1,11/20/2013 0:00,11/29/2013 0:00,418.95,33.516,10.4738,462.9398,11/29/2013 0:00
1221,4,4,259,1656,4,11/21/2013 0:00,11/30/2013 0:00,513.1665,41.0533,12.8292,567.049,11/30/2013 0:00
1222,4,4,250,1572,1,11/21/2013 0:00,11/30/2013 0:00,461.79,36.9432,11.5448,510.278,11/30/2013 0:00
1223,4,4,258,1562,4,11/21/2013 0:00,11/30/2013 0:00,364.455,29.1564,9.1114,402.7228,11/30/2013 0:00
1224,4,4,254,1662,2,11/21/2013 0:00,11/30/2013 0:00,37.0755,2.966,0.9269,40.9684,11/30/2013 0:00
1225,4,4,257,1682,4,11/22/2013 0:00,12/1/2013 0:00,21558.075,1724.646,538.9519,23821.6729,12/1/2013 0:00
1226,4,4,261,1686,4,11/22/2013 0:00,12/1/2013 0:00,507.087,40.567,12.6772,560.3312,12/1/2013 0:00
1227,4,4,251,1684,5,11/22/2013 0:00,12/1/2013 0:00,86220.75,6897.66,2155.5188,95273.9288,12/1/2013 0:00
1228,4,4,253,1534,4,11/22/2013 0:00,12/1/2013 0:00,111.5415,8.9233,2.7885,123.2533,12/1/2013 0:00
1229,4,4,255,1614,4,11/22/2013 0:00,12/1/2013 0:00,390.6,31.248,9.765,431.613,12/1/2013 0:00
1230,4,4,256,1588,5,11/22/2013 0:00,12/1/2013 0:00,40471.2,3237.696,1011.78,44720.676,12/1/2013 0:00
1231,4,4,259,1622,4,11/22/2013 0:00,12/1/2013 0:00,136.332,10.9066,3.4083,150.6469,12/1/2013 0:00
1232,4,4,260,1632,5,11/22/2013 0:00,12/1/2013 0:00,38421.075,3073.686,960.5269,42455.2879,12/1/2013 0:00
1233,4,4,250,1608,5,11/22/2013 0:00,12/1/2013 0:00,5948.25,475.86,148.7063,6572.8163,12/1/2013 0:00
1234,4,4,254,1576,5,11/22/2013 0:00,12/1/2013 0:00,91117.95,7289.436,2277.9488,100685.3348,12/1/2013 0:00
1235,4,4,257,1590,1,11/22/2013 0:00,12/1/2013 0:00,525,42,13.125,580.125,12/1/2013 0:00
1236,4,4,261,1514,5,11/22/2013 0:00,12/1/2013 0:00,2003.6835,160.2947,50.0921,2214.0703,12/1/2013 0:00
1237,4,4,251,1498,4,11/22/2013 0:00,12/1/2013 0:00,26455.275,2116.422,661.3819,29233.0789,12/1/2013 0:00
1238,4,4,253,1674,2,11/22/2013 0:00,12/1/2013 0:00,944.37,75.5496,23.6093,1043.5289,12/1/2013 0:00
1239,4,4,255,1652,1,11/22/2013 0:00,12/1/2013 0:00,3401.475,272.118,85.0369,3758.6299,12/1/2013 0:00
1240,4,4,256,1578,3,11/22/2013 0:00,12/1/2013 0:00,62843.55,5027.484,1571.0888,69442.1228,12/1/2013 0:00
1241,4,4,259,1538,5,11/25/2013 0:00,12/4/2013 0:00,37843.575,3027.486,946.0894,41817.1504,12/4/2013 0:00
1242,4,4,260,1556,4,11/25/2013 0:00,12/4/2013 0:00,25531.275,2042.502,638.2819,28212.0589,12/4/2013 0:00
1243,4,4,258,1554,5,11/25/2013 0:00,12/4/2013 0:00,415.3275,33.2262,10.3832,458.9369,12/4/2013 0:00
1244,4,4,254,1688,4,11/25/2013 0:00,12/4/2013 0:00,125.748,10.0598,3.1437,138.9515,12/4/2013 0:00
1245,6,4,257,1580,5,11/25/2013 0:00,12/4/2013 0:00,150.7905,12.0632,3.7698,166.6235,12/4/2013 0:00
1246,4,4,261,1496,4,11/25/2013 0:00,12/4/2013 0:00,347.445,27.7956,8.6861,383.9267,12/4/2013 0:00
1247,4,4,251,1494,2,11/25/2013 0:00,12/4/2013 0:00,8847.3,707.784,221.1825,9776.2665,12/4/2013 0:00
1248,4,4,253,1650,5,11/25/2013 0:00,12/4/2013 0:00,171.0765,13.6861,4.2769,189.0395,12/4/2013 0:00
1249,4,4,255,1654,4,11/25/2013 0:00,12/4/2013 0:00,20397.3,1631.784,509.9325,22539.0165,12/4/2013 0:00
